COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
307,Webster,Georgia,2799,32.049343,-84.560657
309,Wheeler,Georgia,7421,32.146558,-82.751307
311,White,Georgia,27144,34.601048,-83.744309
313,Whitfield,Georgia,102599,34.792742,-84.965686
315,Wilcox,Georgia,9255,31.975167,-83.405657
317,Wilkes,Georgia,10593,33.755364,-82.753524
319,Wilkinson,Georgia,9563,32.8443,-83.239491
321,Worth,Georgia,21679,31.535712,-83.861186
1,Hawaii,Hawaii,185079,19.672837,-155.421895
3,Honolulu,Hawaii,953207,21.372464,-157.913673
5,Kalawao,Hawaii,90,21.188495,-156.979972
7,Kauai,Hawaii,67091,22.021022,-159.442112
9,Maui,Hawaii,154834,20.863747,-156.493816
1,Ada,Idaho,392365,43.611186,-116.304409
3,Adams,Idaho,3976,44.848619,-116.375947
5,Bannock,Idaho,82839,42.869212,-112.423672
7,Bear Lake,Idaho,5986,42.306336,-111.341632
9,Benewah,Idaho,9285,47.271692,-116.639736
11,Bingham,Idaho,45607,43.217372,-112.355721
13,Blaine,Idaho,21376,43.541366,-114.294277
15,Boise,Idaho,7028,43.899702,-115.993695
17,Bonner,Idaho,40877,48.235649,-116.630982
19,Bonneville,Idaho,104234,43.494876,-111.997623
21,Boundary,Idaho,10972,48.705964,-116.302851
23,Butte,Idaho,2891,43.699097,-113.294562
25,Camas,Idaho,1117,43.350524,-114.756451
27,Canyon,Idaho,188923,43.611438,-116.627276
29,Caribou,Idaho,6963,42.643778,-111.656063
31,Cassia,Idaho,22952,42.482791,-113.741833
33,Clark,Idaho,982,44.185815,-112.278608
35,Clearwater,Idaho,8761,46.48524,-116.185221
37,Custer,Idaho,4368,44.285168,-114.048035
39,Elmore,Idaho,27038,43.11532,-115.684407
41,Franklin,Idaho,12786,42.0993,-111.872202
43,Fremont,Idaho,13242,44.014844,-111.615464
45,Gem,Idaho,16719,43.884323,-116.506739
47,Gooding,Idaho,15464,42.852717,-114.751067
49,Idaho,Idaho,16267,45.974127,-116.106566
51,Jefferson,Idaho,26140,43.691123,-111.969394
53,Jerome,Idaho,22374,42.698447,-114.462669
55,Kootenai,Idaho,138494,47.73713,-116.832581
57,Latah,Idaho,37244,46.742968,-116.934434
59,Lemhi,Idaho,7936,45.127412,-113.86153
61,Lewis,Idaho,3821,46.238066,-116.25739
63,Lincoln,Idaho,5208,42.973467,-114.326069
65,Madison,Idaho,37536,43.819114,-111.794073
67,Minidoka,Idaho,20069,42.613266,-113.712227
69,Nez Perce,Idaho,39265,46.394126,-116.950462
71,Oneida,Idaho,4286,42.181568,-112.301274
73,Owyhee,Idaho,11526,43.376748,-116.681558
75,Payette,Idaho,22623,44.020334,-116.894281
77,Power,Idaho,7817,42.775001,-112.829004
79,Shoshone,Idaho,12765,47.514637,-116.085925
81,Teton,Idaho,10170,43.692977,-111.125546
83,Twin Falls,Idaho,77230,42.558563,-114.504002
85,Valley,Idaho,9862,44.758677,-116.073719
87,Washington,Idaho,10198,44.297898,-116.919922
1,Adams,Illinois,67103,39.943826,-91.328948
3,Alexander,Illinois,8238,37.149251,-89.289666
5,Bond,Illinois,17768,38.884622,-89.432819
7,Boone,Illinois,54165,42.293981,-88.851989
9,Brown,Illinois,6937,39.964815,-90.746466
11,Bureau,Illinois,34978,41.382964,-89.42378
13,Calhoun,Illinois,5089,39.12353,-90.63801
15,Carroll,Illinois,15387,42.071879,-89.963255
17,Cass,Illinois,13642,39.979866,-90.319209
19,Champaign,Illinois,201081,40.128073,-88.233083
21,Christian,Illinois,34800,39.525298,-89.254627
23,Clark,Illinois,16335,39.351007,-87.800246
25,Clay,Illinois,13815,38.716132,-88.490134
27,Clinton,Illinois,37762,38.587753,-89.472099
29,Coles,Illinois,53873,39.487297,-88.258277
31,Cook,Illinois,5194675,41.865937,-87.757714
33,Crawford,Illinois,19817,39.00569,-87.748024
35,Cumberland,Illinois,11048,39.275965,-88.280887
37,DeKalb,Illinois,105160,41.927172,-88.72946
39,De Witt,Illinois,16561,40.171701,-88.908946
41,Douglas,Illinois,19980,39.766826,-88.279794
43,DuPage,Illinois,916924,41.849815,-88.071617
45,Edgar,Illinois,18576,39.635942,-87.71537
47,Edwards,Illinois,6721,38.402493,-88.04063
49,Effingham,Illinois,34242,39.094723,-88.576033
51,Fayette,Illinois,22140,38.997829,-89.033295
53,Ford,Illinois,14081,40.527422,-88.217453
55,Franklin,Illinois,39561,37.962135,-88.953316
57,Fulton,Illinois,37069,40.521963,-90.119357
59,Gallatin,Illinois,5589,37.770001,-88.238563
61,Greene,Illinois,13886,39.37224,-90.373465
63,Grundy,Illinois,50063,41.345274,-88.347437
65,Hamilton,Illinois,8457,38.092156,-88.557747
67,Hancock,Illinois,19104,40.425725,-91.203133
69,Hardin,Illinois,4320,37.478453,-88.290573
71,Henderson,Illinois,7331,40.828841,-90.9448
73,Henry,Illinois,50486,41.348782,-90.134757
75,Iroquois,Illinois,29718,40.763597,-87.834391
77,Jackson,Illinois,60218,37.747793,-89.274031
79,Jasper,Illinois,9698,39.003765,-88.159885
81,Jefferson,Illinois,38827,38.308488,-88.910808
83,Jersey,Illinois,22985,39.072862,-90.32042
85,Jo Daviess,Illinois,22678,42.411324,-90.305944
87,Johnson,Illinois,12582,37.474558,-88.882358
89,Kane,Illinois,515269,41.918111,-88.331264
91,Kankakee,Illinois,113449,41.148582,-87.850867
93,Kendall,Illinois,114736,41.663724,-88.379066
95,Knox,Illinois,52919,40.937032,-90.328601
97,Lake,Illinois,703462,42.313072,-87.969458
99,LaSalle,Illinois,113924,41.350798,-88.895997
101,Lawrence,Illinois,16833,38.718291,-87.748328
103,Lee,Illinois,36031,41.810242,-89.398207
105,Livingston,Illinois,38950,40.907044,-88.573187
107,Logan,Illinois,30305,40.140775,-89.361505
109,McDonough,Illinois,32612,40.469472,-90.669344
111,McHenry,Illinois,308760,42.271472,-88.34988
113,McLean,Illinois,169572,40.494123,-88.954977
115,Macon,Illinois,110768,39.851176,-88.947076
117,Macoupin,Illinois,47765,39.19403,-89.877035
119,Madison,Illinois,269282,38.801396,-90.018097
121,Marion,Illinois,39437,38.59071,-89.016967
123,Marshall,Illinois,12640,41.043034,-89.315638
125,Mason,Illinois,14666,40.286475,-89.898924
127,Massac,Illinois,15429,37.178592,-88.714109
129,Menard,Illinois,12705,39.99726,-89.799507
131,Mercer,Illinois,16434,41.214043,-90.687167
133,Monroe,Illinois,32957,38.358529,-90.171163
135,Montgomery,Illinois,30104,39.198961,-89.505319
137,Morgan,Illinois,35547,39.718155,-90.231161
139,Moultrie,Illinois,14846,39.631979,-88.614419
141,Ogle,Illinois,53497,42.028653,-89.256098
143,Peoria,Illinois,186494,40.742915,-89.638993
145,Perry,Illinois,22350,38.058514,-89.323862
147,Piatt,Illinois,16729,40.007008,-88.581585
149,Pike,Illinois,16430,39.621311,-90.859127
151,Pope,Illinois,4470,37.39893,-88.54991
153,Pulaski,Illinois,6161,37.199543,-89.13475
155,Putnam,Illinois,6006,41.229306,-89.270945
157,Randolph,Illinois,33476,38.055541,-89.809249
159,Richland,Illinois,16233,38.725943,-88.088315
161,Rock Island,Illinois,147546,41.489142,-90.504005
163,St. Clair,Illinois,270056,38.550219,-90.000674
165,Saline,Illinois,24913,37.754786,-88.536395
167,Sangamon,Illinois,197465,39.772757,-89.652867
169,Schuyler,Illinois,7544,40.13118,-90.568639
171,Scott,Illinois,5355,39.645737,-90.462754
173,Shelby,Illinois,22363,39.396539,-88.802073
175,Stark,Illinois,5994,41.098377,-89.792451
177,Stephenson,Illinois,47711,42.324139,-89.644541
179,Tazewell,Illinois,135394,40.602899,-89.534104
181,Union,Illinois,17808,37.46858,-89.236505
183,Vermilion,Illinois,81625,40.149683,-87.654806
185,Wabash,Illinois,11947,38.431283,-87.789625
187,Warren,Illinois,17707,40.890638,-90.636371
189,Washington,Illinois,14716,38.359407,-89.39393
191,Wayne,Illinois,16760,38.406869,-88.422496
193,White,Illinois,14665,38.089959,-88.192241
195,Whiteside,Illinois,58498,41.780798,-89.823253
197,Will,Illinois,677560,41.565138,-88.057232
199,Williamson,Illinois,66357,37.755675,-88.974979
201,Winnebago,Illinois,295266,42.307128,-89.06224
203,Woodford,Illinois,38664,40.771239,-89.29031
1,Adams,Indiana,34387,40.753767,-84.934317
3,Allen,Indiana,355329,41.098642,-85.122329
5,Bartholomew,Indiana,76794,39.216785,-85.902794
7,Benton,Indiana,8854,40.575066,-87.291433
9,Blackford,Indiana,12766,40.469726,-85.34419
11,Boone,Indiana,56640,40.013009,-86.398737
13,Brown,Indiana,15242,39.236241,-86.20969
15,Carroll,Indiana,20155,40.578983,-86.600098
17,Cass,Indiana,38966,40.747104,-86.339592
19,Clark,Indiana,110232,38.371546,-85.732035
21,Clay,Indiana,26890,39.469066,-87.124217
23,Clinton,Indiana,33224,40.298201,-86.512307
25,Crawford,Indiana,10713,38.313435,-86.423444
27,Daviess,Indiana,31648,38.696963,-87.098076
29,Dearborn,Indiana,50047,39.14462,-84.920935
31,Decatur,Indiana,25740,39.319975,-85.494211
33,DeKalb,Indiana,42223,41.378214,-85.034285
35,Delaware,Indiana,117671,40.20517,-85.401962
37,Dubois,Indiana,41889,38.357067,-86.914032
39,Elkhart,Indiana,197559,41.637679,-85.906728
41,Fayette,Indiana,24277,39.640791,-85.147496
43,Floyd,Indiana,74578,38.321514,-85.855645
45,Fountain,Indiana,17240,40.152089,-87.271946
47,Franklin,Indiana,23087,39.401885,-85.070265
49,Fulton,Indiana,20836,41.059389,-86.220078
51,Gibson,Indiana,33503,38.30918,-87.546685
53,Grant,Indiana,70061,40.525253,-85.644413
55,Greene,Indiana,33165,39.052316,-86.992172
57,Hamilton,Indiana,274569,40.002534,-86.059737
59,Hancock,Indiana,70002,39.811662,-85.824125
61,Harrison,Indiana,39364,38.233745,-86.097474
63,Hendricks,Indiana,145448,39.772784,-86.415055
65,Henry,Indiana,49462,39.928644,-85.403678
67,Howard,Indiana,82752,40.470704,-86.132959
69,Huntington,Indiana,37124,40.870224,-85.487085
71,Jackson,Indiana,42376,38.925896,-85.942654
73,Jasper,Indiana,33478,41.075783,-87.149436
75,Jay,Indiana,21253,40.428424,-85.033025
77,Jefferson,Indiana,32428,38.758956,-85.433692
79,Jennings,Indiana,28525,39.005169,-85.648821
81,Johnson,Indiana,139654,39.553276,-86.113609
83,Knox,Indiana,38440,38.698623,-87.45768
85,Kosciusko,Indiana,77358,41.266796,-85.830484
87,LaGrange,Indiana,37128,41.6324,-85.46117
89,Lake,Indiana,496005,41.526226,-87.408155
91,LaPorte,Indiana,111467,41.631837,-86.790977
93,Lawrence,Indiana,46134,38.846386,-86.495718
95,Madison,Indiana,131636,40.11412,-85.708901
97,Marion,Indiana,903393,39.791299,-86.135905
99,Marshall,Indiana,47051,41.347248,-86.273082
101,Martin,Indiana,10334,38.678357,-86.848113
103,Miami,Indiana,36903,40.730651,-86.073933
105,Monroe,Indiana,137974,39.162879,-86.537697
107,Montgomery,Indiana,38124,40.03511,-86.90006
109,Morgan,Indiana,68894,39.512251,-86.399318
111,Newton,Indiana,14244,40.994087,-87.380385
113,Noble,Indiana,47536,41.413892,-85.391205
115,Ohio,Indiana,6128,38.954549,-84.911295
117,Orange,Indiana,19840,38.562156,-86.496982
119,Owen,Indiana,21575,39.315596,-86.799822
121,Parke,Indiana,17339,39.758327,-87.227997
123,Perry,Indiana,19338,38.009327,-86.705205
125,Pike,Indiana,12845,38.424833,-87.233923
127,Porter,Indiana,164343,41.513679,-87.105308
129,Posey,Indiana,25910,38.013245,-87.823041
131,Pulaski,Indiana,13402,41.050592,-86.685266
133,Putnam,Indiana,37963,39.646107,-86.835611
135,Randolph,Indiana,26171,40.168573,-84.997064
137,Ripley,Indiana,28818,39.159402,-85.218379
139,Rush,Indiana,17392,39.623616,-85.474569
141,St. Joseph,Indiana,266931,41.6754,-86.228686
143,Scott,Indiana,24181,38.698198,-85.762718
145,Shelby,Indiana,44436,39.536039,-85.789825
147,Spencer,Indiana,20952,38.015495,-87.011149
149,Starke,Indiana,23363,41.282896,-86.631962
151,Steuben,Indiana,34185,41.649521,-85.010662
153,Sullivan,Indiana,21475,39.103093,-87.390988
155,Switzerland,Indiana,10613,38.819835,-85.023499
157,Tippecanoe,Indiana,172780,40.41788,-86.886971
159,Tipton,Indiana,15936,40.308849,-86.050587
161,Union,Indiana,7516,39.618626,-84.919102
163,Vanderburgh,Indiana,179703,37.996062,-87.551819
165,Vermillion,Indiana,16212,39.763164,-87.440231
167,Vigo,Indiana,107848,39.460817,-87.387985
169,Wabash,Indiana,32888,40.858522,-85.802372
171,Warren,Indiana,8508,40.312186,-87.326289
173,Warrick,Indiana,59689,38.012884,-87.352574
175,Washington,Indiana,28262,38.572886,-86.086677
177,Wayne,Indiana,68917,39.842737,-84.949811
179,Wells,Indiana,27636,40.770771,-85.194412
181,White,Indiana,24643,40.755698,-86.810306
183,Whitley,Indiana,33292,41.163144,-85.47848
1,Adair,Iowa,7682,41.344629,-94.479157
3,Adams,Iowa,4029,41.006693,-94.709635
5,Allamakee,Iowa,14330,43.25705,-91.417115
7,Appanoose,Iowa,12887,40.739836,-92.867034
9,Audubon,Iowa,6119,41.676829,-94.925302
11,Benton,Iowa,26076,42.06222,-92.017478
13,Black Hawk,Iowa,131090,42.490851,-92.370013
15,Boone,Iowa,26306,42.026494,-93.895155
17,Bremer,Iowa,24276,42.743058,-92.376967
19,Buchanan,Iowa,20958,42.486957,-91.901041
21,Buena Vista,Iowa,20260,42.679153,-95.181444
23,Butler,Iowa,14867,42.707538,-92.758692
25,Calhoun,Iowa,9670,42.400162,-94.625331
27,Carroll,Iowa,20816,42.038571,-94.867634
29,Cass,Iowa,13956,41.365898,-94.979466
31,Cedar,Iowa,18499,41.757883,-91.137388
33,Cerro Gordo,Iowa,44151,43.135116,-93.246222
35,Cherokee,Iowa,12072,42.749288,-95.593937
37,Chickasaw,Iowa,12439,43.038059,-92.344319
39,Clarke,Iowa,9286,41.036835,-93.78126
41,Clay,Iowa,16667,43.127315,-95.159571
43,Clayton,Iowa,18129,42.860097,-91.322919
45,Clinton,Iowa,49116,41.852707,-90.335737
47,Crawford,Iowa,17096,42.027366,-95.358454
49,Dallas,Iowa,66135,41.645223,-93.923368
51,Davis,Iowa,8753,40.765097,-92.415821
53,Decatur,Iowa,8457,40.71001,-93.821366
55,Delaware,Iowa,17764,42.482434,-91.383342
57,Des Moines,Iowa,40325,40.833525,-91.141489
59,Dickinson,Iowa,16667,43.389624,-95.133548
61,Dubuque,Iowa,93653,42.493726,-90.759915
63,Emmet,Iowa,10302,43.394425,-94.75499
65,Fayette,Iowa,20880,42.820385,-91.855375
67,Floyd,Iowa,16303,43.074625,-92.75233
69,Franklin,Iowa,10680,42.755202,-93.240318
71,Fremont,Iowa,7441,40.747942,-95.623322
73,Greene,Iowa,9336,42.029792,-94.375962
75,Grundy,Iowa,12453,42.380262,-92.748284
77,Guthrie,Iowa,10954,41.669446,-94.431251
79,Hamilton,Iowa,15673,42.407552,-93.766985
81,Hancock,Iowa,11341,43.092013,-93.705072
83,Hardin,Iowa,17534,42.436775,-93.215799
85,Harrison,Iowa,14928,41.662391,-95.807433
87,Henry,Iowa,20145,40.981343,-91.537058
89,Howard,Iowa,9566,43.361616,-92.231027
91,Humboldt,Iowa,9815,42.74679,-94.215551
93,Ida,Iowa,7089,42.391343,-95.504381
95,Iowa,Iowa,16355,41.702615,-92.039923
97,Jackson,Iowa,19848,42.139283,-90.566782
99,Jasper,Iowa,36842,41.678374,-93.070038
101,Jefferson,Iowa,16843,41.013171,-91.964603
103,Johnson,Iowa,130882,41.679755,-91.55831
105,Jones,Iowa,20638,42.136467,-91.198513
107,Keokuk,Iowa,10511,41.325439,-92.17499
109,Kossuth,Iowa,15543,43.147016,-94.22057
111,Lee,Iowa,35862,40.55857,-91.396226
113,Linn,Iowa,211226,42.009607,-91.647251
115,Louisa,Iowa,11387,41.22579,-91.259929
117,Lucas,Iowa,8898,41.021148,-93.313045
119,Lyon,Iowa,11581,43.385265,-96.218544
121,Madison,Iowa,15679,41.347064,-93.989405
123,Mahaska,Iowa,22381,41.31208,-92.641016
125,Marion,Iowa,33309,41.35483,-93.04269
127,Marshall,Iowa,40648,42.031353,-92.938421
129,Mills,Iowa,15059,41.04967,-95.695267
131,Mitchell,Iowa,10776,43.336257,-92.803247
133,Monona,Iowa,9243,42.063026,-95.985135
135,Monroe,Iowa,7970,41.035615,-92.827682
137,Montgomery,Iowa,10740,41.008619,-95.167995
139,Muscatine,Iowa,42745,41.464065,-91.078997
141,O'Brien,Iowa,14398,43.126413,-95.690881
143,Osceola,Iowa,6462,43.38638,-95.680373
145,Page,Iowa,15932,40.747616,-95.188476
147,Palo Alto,Iowa,9421,43.099878,-94.690212
149,Plymouth,Iowa,24986,42.747907,-96.203431
151,Pocahontas,Iowa,7310,42.745402,-94.700868
153,Polk,Iowa,430640,41.623296,-93.641654
155,Pottawattamie,Iowa,93158,41.278533,-95.79515
157,Poweshiek,Iowa,18914,41.709953,-92.620663
159,Ringgold,Iowa,5131,40.733763,-94.23852
161,Sac,Iowa,10350,42.375805,-95.088801
163,Scott,Iowa,165224,41.563153,-90.567812
165,Shelby,Iowa,12167,41.665153,-95.320336
167,Sioux,Iowa,33704,43.079825,-96.16727
169,Story,Iowa,89542,42.026371,-93.601827
171,Tama,Iowa,17767,42.065599,-92.542587
173,Taylor,Iowa,6317,40.755364,-94.673438
175,Union,Iowa,12534,41.053083,-94.318925
177,Van Buren,Iowa,7570,40.745557,-91.939134
179,Wapello,Iowa,35625,41.016218,-92.418385
181,Warren,Iowa,46225,41.400885,-93.588243
183,Washington,Iowa,21704,41.361978,-91.695465
185,Wayne,Iowa,6403,40.740054,-93.312926
187,Webster,Iowa,38013,42.480374,-94.179066
189,Winnebago,Iowa,10866,43.34288,-93.667031
191,Winneshiek,Iowa,21056,43.281284,-91.814375
193,Woodbury,Iowa,102172,42.483225,-96.344174
195,Worth,Iowa,7598,43.36654,-93.252258
197,Wright,Iowa,13229,42.732195,-93.755488
1,Allen,Kansas,13371,37.896584,-95.367053
3,Anderson,Kansas,8102,38.250112,-95.264386
5,Atchison,Kansas,16924,39.555583,-95.181488
7,Barber,Kansas,4861,37.212182,-98.557384
9,Barton,Kansas,27674,38.394738,-98.757739
11,Bourbon,Kansas,15173,37.845557,-94.749443
13,Brown,Kansas,9984,39.801273,-95.550384
15,Butler,Kansas,65880,37.727135,-96.989771
17,Chase,Kansas,2790,38.358336,-96.559378
19,Chautauqua,Kansas,3669,37.111002,-96.231466
21,Cherokee,Kansas,21603,37.115229,-94.755079
23,Cheyenne,Kansas,2726,39.768136,-101.738994
25,Clark,Kansas,2215,37.290453,-99.873033
27,Clay,Kansas,8535,39.356195,-97.12257
29,Cloud,Kansas,9533,39.53395,-97.637247
31,Coffey,Kansas,8601,38.247657,-95.739982
33,Comanche,Kansas,1891,37.23627,-99.365215
35,Cowley,Kansas,36311,37.174285,-96.997786
37,Crawford,Kansas,39134,37.439934,-94.731394
39,Decatur,Kansas,2961,39.804329,-100.490859
41,Dickinson,Kansas,19754,38.881314,-97.149128
43,Doniphan,Kansas,7945,39.788642,-95.07501
45,Douglas,Kansas,110826,38.941783,-95.251337
47,Edwards,Kansas,3037,37.914412,-99.354911
49,Elk,Kansas,2882,37.421638,-96.236702
51,Ellis,Kansas,28452,38.88156,-99.32999
53,Ellsworth,Kansas,6497,38.721016,-98.262851
55,Finney,Kansas,36776,37.97733,-100.86582
57,Ford,Kansas,33848,37.751112,-99.994842
59,Franklin,Kansas,25992,38.602731,-95.260071
61,Geary,Kansas,34362,39.03865,-96.83925
63,Gove,Kansas,2695,39.047631,-100.374241
65,Graham,Kansas,2597,39.359746,-99.857852
67,Grant,Kansas,7829,37.580306,-101.34973
69,Gray,Kansas,6006,37.726577,-100.412964
71,Greeley,Kansas,1247,38.487089,-101.763211
73,Greenwood,Kansas,6689,37.85753,-96.226569
75,Hamilton,Kansas,2690,37.979185,-101.76766
77,Harper,Kansas,6034,37.215092,-98.051218
79,Harvey,Kansas,34684,38.047085,-97.385273
81,Haskell,Kansas,4256,37.500029,-100.89411
83,Hodgeman,Kansas,1916,38.083504,-99.867564
85,Jackson,Kansas,13462,39.400924,-95.751346
87,Jefferson,Kansas,19126,39.210891,-95.397856
89,Jewell,Kansas,3077,39.775457,-98.201227
91,Johnson,Kansas,544179,38.928049,-94.737132
93,Kearny,Kansas,3977,37.954211,-101.237967
95,Kingman,Kansas,7858,37.608437,-98.097712
97,Kiowa,Kansas,2553,37.598711,-99.257059
99,Labette,Kansas,21607,37.258236,-95.260544
101,Lane,Kansas,1750,38.503002,-100.487778
103,Leavenworth,Kansas,76227,39.238518,-94.959302
105,Lincoln,Kansas,3241,39.036065,-98.175271
107,Linn,Kansas,9656,38.237359,-94.801632
109,Logan,Kansas,2756,39.098288,-100.925261
111,Lyon,Kansas,33690,38.416154,-96.179779
113,McPherson,Kansas,29180,38.381163,-97.647603
115,Marion,Kansas,12660,38.326437,-97.124507
117,Marshall,Kansas,10117,39.800028,-96.573612
119,Meade,Kansas,4575,37.292089,-100.394216
121,Miami,Kansas,32787,38.590405,-94.836385
123,Mitchell,Kansas,6373,39.454968,-98.174198
125,Montgomery,Kansas,35471,37.139982,-95.695334
127,Morris,Kansas,5923,38.698154,-96.588826
129,Morton,Kansas,3233,37.047093,-101.838333
131,Nemaha,Kansas,10178,39.829915,-95.962628
133,Neosho,Kansas,16512,37.624963,-95.39482
135,Ness,Kansas,3107,38.492429,-99.898826
137,Norton,Kansas,5671,39.820601,-99.878289
139,Osage,Kansas,16295,38.698945,-95.711621
141,Osborne,Kansas,3858,39.424792,-98.707572
143,Ottawa,Kansas,6091,39.096434,-97.681833
145,Pawnee,Kansas,6973,38.178541,-99.147286
147,Phillips,Kansas,5642,39.757048,-99.349355
149,Pottawatomie,Kansas,21604,39.258473,-96.316121
151,Pratt,Kansas,9656,37.645065,-98.731177
153,Rawlins,Kansas,2519,39.807807,-101.053756
155,Reno,Kansas,64511,38.050915,-97.933041
157,Republic,Kansas,4980,39.818188,-97.659183
159,Rice,Kansas,10083,38.321963,-98.201028
161,Riley,Kansas,71115,39.189473,-96.633015
163,Rooks,Kansas,5181,39.314266,-99.316791
165,Rush,Kansas,3307,38.525797,-99.283593
167,Russell,Kansas,6970,38.904508,-98.824959
169,Saline,Kansas,55606,38.815777,-97.606733
171,Scott,Kansas,4936,38.482303,-100.913605
173,Sedgwick,Kansas,498365,37.678808,-97.344603
175,Seward,Kansas,22952,37.052196,-100.9161
177,Shawnee,Kansas,177934,39.035591,-95.705467
179,Sheridan,Kansas,2556,39.36791,-100.467964
181,Sherman,Kansas,6010,39.349294,-101.726283
183,Smith,Kansas,3853,39.770675,-98.809623
185,Stafford,Kansas,4437,38.00686,-98.736685
187,Stanton,Kansas,2235,37.566267,-101.756238
189,Stevens,Kansas,5724,37.190103,-101.322335
191,Sumner,Kansas,24132,37.304076,-97.406852
193,Thomas,Kansas,7900,39.38443,-101.04619
195,Trego,Kansas,3001,39.004452,-99.881979
197,Wabaunsee,Kansas,7053,38.984769,-96.177572
199,Wallace,Kansas,1485,38.888589,-101.765288
201,Washington,Kansas,5799,39.782029,-97.054087
203,Wichita,Kansas,2234,38.494297,-101.349386
205,Wilson,Kansas,9409,37.512574,-95.741217
207,Woodson,Kansas,3309,37.8733,-95.739522
209,Wyandotte,Kansas,157505,39.104143,-94.707937
1,Adair,Kentucky,18656,37.107756,-85.279096
3,Allen,Kentucky,19956,36.747908,-86.208056
5,Anderson,Kentucky,21421,38.028088,-84.923071
7,Ballard,Kentucky,8249,37.04421,-88.97886
9,Barren,Kentucky,42173,36.996774,-85.931813
11,Bath,Kentucky,11591,38.139441,-83.73656
13,Bell,Kentucky,28691,36.687928,-83.701396
15,Boone,Kentucky,118811,38.9871,-84.679715
17,Bourbon,Kentucky,19985,38.202978,-84.246611
19,Boyd,Kentucky,49542,38.431905,-82.666548
21,Boyle,Kentucky,28432,37.635777,-84.799493
23,Bracken,Kentucky,8488,38.702562,-84.070088
25,Breathitt,Kentucky,13878,37.520092,-83.37768
27,Breckinridge,Kentucky,20059,37.770382,-86.410471
29,Bullitt,Kentucky,74319,38.022943,-85.655385
31,Butler,Kentucky,12690,37.218921,-86.680574
33,Caldwell,Kentucky,12984,37.127446,-87.87922
35,Calloway,Kentucky,37191,36.620185,-88.305814
37,Campbell,Kentucky,90336,39.035049,-84.44141
39,Carlisle,Kentucky,5104,36.854337,-88.94788
41,Carroll,Kentucky,10811,38.668554,-85.139328
43,Carter,Kentucky,27720,38.313503,-83.03816
45,Casey,Kentucky,15955,37.303319,-84.924168
47,Christian,Kentucky,73955,36.810955,-87.478173
49,Clark,Kentucky,35613,37.986825,-84.182232
51,Clay,Kentucky,21730,37.169598,-83.746759
53,Clinton,Kentucky,10272,36.713992,-85.135223
55,Crittenden,Kentucky,9315,37.332496,-88.095078
57,Cumberland,Kentucky,6856,36.778888,-85.389079
59,Daviess,Kentucky,96656,37.747732,-87.094971
61,Edmonson,Kentucky,12161,37.196775,-86.255277
63,Elliott,Kentucky,7852,38.122128,-83.106515
65,Estill,Kentucky,14672,37.706277,-83.988899
67,Fayette,Kentucky,295803,38.020523,-84.496639
69,Fleming,Kentucky,14348,38.388567,-83.708286
71,Floyd,Kentucky,39451,37.552299,-82.738526
73,Franklin,Kentucky,49285,38.196045,-84.867592
75,Fulton,Kentucky,6813,36.538176,-89.035017
77,Gallatin,Kentucky,8589,38.764401,-84.842979
79,Garrard,Kentucky,16912,37.649333,-84.575557
81,Grant,Kentucky,24662,38.688104,-84.602069
83,Graves,Kentucky,37121,36.741213,-88.650362
85,Grayson,Kentucky,25746,37.46909,-86.306723
87,Green,Kentucky,11258,37.265597,-85.538944
89,Greenup,Kentucky,36910,38.555431,-82.812206
91,Hancock,Kentucky,8565,37.868017,-86.804762
93,Hardin,Kentucky,105543,37.746047,-85.917039
95,Harlan,Kentucky,29278,36.865625,-83.232825
97,Harrison,Kentucky,18846,38.415966,-84.314823
99,Hart,Kentucky,18199,37.278157,-85.885789
101,Henderson,Kentucky,46250,37.818482,-87.564405
103,Henry,Kentucky,15416,38.431904,-85.179495
105,Hickman,Kentucky,4902,36.666725,-88.959953
107,Hopkins,Kentucky,46920,37.305866,-87.523154
109,Jackson,Kentucky,13494,37.402802,-83.99368
111,Jefferson,Kentucky,741096,38.201775,-85.691832
113,Jessamine,Kentucky,48586,37.884455,-84.587046
115,Johnson,Kentucky,23356,37.829598,-82.813992
117,Kenton,Kentucky,159720,39.01319,-84.548581
119,Knott,Kentucky,16346,37.32759,-82.940555
121,Knox,Kentucky,31883,36.901584,-83.915231
123,Larue,Kentucky,14193,37.544796,-85.723408
125,Laurel,Kentucky,58849,37.091397,-84.087834
127,Lawrence,Kentucky,15860,38.078995,-82.681643
129,Lee,Kentucky,7887,37.591773,-83.701692
131,Leslie,Kentucky,11310,37.115255,-83.37635
133,Letcher,Kentucky,24519,37.14583,-82.807173
135,Lewis,Kentucky,13870,38.562531,-83.347091
137,Lincoln,Kentucky,24742,37.473121,-84.669872
139,Livingston,Kentucky,9519,37.135813,-88.350899
141,Logan,Kentucky,26835,36.85949,-86.865922
143,Lyon,Kentucky,8314,37.060704,-88.079778
145,McCracken,Kentucky,65565,37.048079,-88.648273
147,McCreary,Kentucky,18306,36.715761,-84.446083
149,McLean,Kentucky,9531,37.513232,-87.219315
151,Madison,Kentucky,82916,37.70616,-84.287451
153,Magoffin,Kentucky,13333,37.729816,-83.056234
155,Marion,Kentucky,19820,37.569587,-85.287195
157,Marshall,Kentucky,31448,36.898302,-88.339329
